,X1,X2,X3,X4,X5
1280,1.0,3.0,2.0,2.0,3.0
1281,3.0,1.0,3.0,1.0,3.0
1282,2.0,3.0,2.0,3.0,3.0
1283,1.0,3.0,3.0,2.0,4.0
1284,4.0,2.0,1.0,1.0,3.0
1285,*,1.0,2.0,3.0,3.0
1286,3.0,2.0,1.0,2.0,2.0
1287,1.0,3.0,3.0,4.0,3.0
1288,4.0,3.0,3.0,3.0,2.0
1289,3.0,2.0,3.0,1.0,2.0
1290,*,1.0,4.0,1.0,2.0
1291,3.0,3.0,3.0,3.0,4.0
1292,2.0,4.0,3.0,3.0,2.0
1293,4.0,3.0,2.0,3.0,1.0
1294,*,*,2.0,4.0,1.0
1295,3.0,3.0,3.0,3.0,1.0
1296,3.0,2.0,2.0,3.0,2.0
1297,3.0,3.0,3.0,1.0,2.0
1298,1.0,2.0,3.0,2.0,1.0
1299,3.0,3.0,2.0,1.0,2.0
1300,3.0,3.0,2.0,2.0,2.0
1301,3.0,1.0,3.0,1.0,2.0
1302,2.0,3.0,3.0,2.0,2.0
1303,3.0,1.0,1.0,2.0,2.0
1304,4.0,2.0,1.0,3.0,2.0
1305,3.0,4.0,4.0,3.0,3.0
1306,2.0,1.0,1.0,4.0,3.0
1307,3.0,3.0,2.0,3.0,3.0
1308,3.0,1.0,2.0,3.0,1.0
1309,*,1.0,2.0,3.0,4.0
1310,3.0,3.0,3.0,2.0,1.0
1311,4.0,2.0,2.0,2.0,3.0
1312,2.0,2.0,3.0,3.0,4.0
1313,3.0,3.0,1.0,2.0,3.0
1314,3.0,3.0,1.0,4.0,2.0
1315,3.0,1.0,1.0,2.0,1.0
1316,*,3.0,4.0,1.0,2.0
1317,1.0,3.0,2.0,2.0,2.0
1318,3.0,4.0,2.0,3.0,2.0
1319,*,3.0,2.0,3.0,3.0
1320,3.0,4.0,2.0,3.0,1.0
1321,1.0,2.0,4.0,1.0,3.0
1322,1.0,3.0,3.0,2.0,1.0
1323,2.0,2.0,2.0,3.0,3.0
1324,*,1.0,2.0,3.0,4.0
1325,2.0,2.0,3.0,2.0,2.0
1326,*,2.0,2.0,3.0,4.0
1327,3.0,4.0,2.0,3.0,1.0
1328,3.0,2.0,3.0,4.0,3.0
1329,3.0,3.0,3.0,1.0,2.0
1330,*,1.0,2.0,2.0,1.0
1331,*,4.0,2.0,2.0,2.0
1332,3.0,3.0,1.0,3.0,4.0
1333,3.0,2.0,1.0,4.0,3.0
1334,4.0,1.0,3.0,3.0,3.0
1335,*,1.0,2.0,1.0,1.0
1336,2.0,3.0,1.0,2.0,4.0
1337,1.0,2.0,1.0,3.0,1.0
1338,3.0,3.0,1.0,2.0,3.0
1339,3.0,2.0,3.0,1.0,1.0
1340,3.0,3.0,3.0,1.0,3.0
1341,*,*,1.0,1.0,4.0
1342,3.0,1.0,3.0,3.0,2.0
1343,4.0,3.0,3.0,3.0,3.0
1344,*,4.0,3.0,1.0,3.0
1345,2.0,3.0,3.0,3.0,3.0
1346,2.0,1.0,3.0,3.0,2.0
1347,3.0,1.0,2.0,3.0,3.0
1348,1.0,4.0,3.0,3.0,3.0
1349,*,2.0,1.0,1.0,2.0
1350,2.0,2.0,2.0,2.0,3.0
1351,*,4.0,3.0,2.0,3.0
1352,2.0,2.0,3.0,3.0,1.0
1353,2.0,1.0,3.0,2.0,3.0
1354,3.0,2.0,3.0,2.0,2.0
1355,2.0,3.0,1.0,2.0,1.0
1356,3.0,3.0,4.0,3.0,3.0
1357,2.0,1.0,3.0,2.0,3.0
1358,3.0,3.0,3.0,2.0,3.0
1359,3.0,3.0,3.0,1.0,4.0
1360,*,4.0,3.0,2.0,3.0
1361,2.0,3.0,2.0,3.0,2.0
1362,3.0,2.0,2.0,2.0,1.0
1363,2.0,3.0,3.0,3.0,3.0
1364,1.0,2.0,2.0,3.0,2.0
1365,3.0,4.0,2.0,4.0,2.0
1366,*,*,4.0,4.0,1.0
1367,2.0,3.0,3.0,3.0,2.0
1368,*,*,4.0,1.0,1.0
1369,1.0,3.0,1.0,3.0,2.0
1370,2.0,3.0,3.0,3.0,1.0
1371,4.0,2.0,2.0,2.0,3.0
1372,*,3.0,2.0,4.0,1.0
1373,1.0,3.0,2.0,3.0,2.0
1374,3.0,3.0,2.0,2.0,1.0
1375,1.0,2.0,2.0,2.0,3.0
1376,3.0,2.0,3.0,3.0,1.0
1377,3.0,2.0,2.0,1.0,3.0
1378,3.0,3.0,2.0,2.0,3.0
1379,3.0,1.0,3.0,3.0,1.0
1380,2.0,2.0,2.0,1.0,3.0
1381,3.0,2.0,3.0,1.0,3.0
1382,1.0,3.0,3.0,3.0,1.0
1383,*,*,1.0,4.0,2.0
1384,2.0,2.0,3.0,3.0,3.0
1385,3.0,3.0,1.0,2.0,1.0
1386,4.0,2.0,1.0,2.0,3.0
1387,3.0,3.0,2.0,3.0,1.0
1388,3.0,3.0,1.0,3.0,3.0
1389,3.0,3.0,2.0,3.0,4.0
1390,3.0,2.0,3.0,3.0,2.0
1391,3.0,3.0,2.0,3.0,3.0
1392,1.0,3.0,1.0,3.0,4.0
1393,3.0,2.0,3.0,2.0,2.0
1394,3.0,1.0,3.0,2.0,3.0
1395,3.0,3.0,2.0,3.0,2.0
1396,3.0,1.0,3.0,1.0,2.0
1397,*,2.0,1.0,1.0,1.0
1398,*,4.0,1.0,2.0,4.0
1399,1.0,1.0,1.0,4.0,1.0
1400,3.0,3.0,3.0,1.0,1.0
1401,4.0,2.0,3.0,4.0,3.0
1402,3.0,1.0,2.0,3.0,3.0
1403,2.0,2.0,2.0,1.0,3.0
1404,3.0,4.0,3.0,1.0,2.0
1405,1.0,3.0,2.0,3.0,3.0
1406,3.0,3.0,2.0,3.0,2.0
1407,4.0,3.0,2.0,2.0,2.0
1408,2.0,1.0,1.0,3.0,2.0
1409,3.0,1.0,1.0,2.0,3.0
1410,*,1.0,3.0,3.0,1.0
1411,3.0,3.0,2.0,1.0,2.0
1412,3.0,2.0,1.0,3.0,2.0
1413,*,2.0,4.0,3.0,2.0
1414,*,1.0,1.0,2.0,2.0
1415,3.0,3.0,2.0,3.0,4.0
1416,3.0,3.0,4.0,3.0,3.0
1417,3.0,2.0,2.0,2.0,2.0
1418,3.0,1.0,2.0,1.0,2.0
1419,1.0,3.0,3.0,4.0,3.0
1420,1.0,3.0,1.0,3.0,2.0
1421,1.0,2.0,3.0,3.0,1.0
1422,3.0,2.0,1.0,2.0,2.0
1423,3.0,2.0,1.0,1.0,2.0
1424,2.0,1.0,1.0,1.0,3.0
1425,1.0,2.0,3.0,3.0,1.0
1426,*,2.0,2.0,4.0,3.0
1427,*,1.0,1.0,1.0,1.0
1428,3.0,3.0,4.0,2.0,3.0
1429,2.0,4.0,2.0,3.0,2.0
1430,1.0,2.0,4.0,3.0,2.0
1431,1.0,2.0,3.0,2.0,1.0
1432,3.0,3.0,2.0,3.0,4.0
1433,1.0,1.0,2.0,3.0,2.0
1434,3.0,1.0,2.0,3.0,3.0
1435,4.0,1.0,3.0,2.0,2.0
1436,2.0,2.0,2.0,3.0,2.0
1437,3.0,3.0,4.0,3.0,2.0
1438,*,2.0,4.0,2.0,3.0
1439,4.0,2.0,1.0,3.0,2.0
1440,3.0,2.0,1.0,2.0,4.0
1441,2.0,2.0,3.0,3.0,4.0
1442,2.0,3.0,3.0,4.0,2.0
1443,4.0,1.0,2.0,3.0,3.0
1444,1.0,3.0,1.0,1.0,2.0
1445,2.0,3.0,2.0,1.0,2.0
1446,2.0,4.0,3.0,1.0,3.0
1447,*,*,4.0,2.0,1.0
1448,3.0,2.0,3.0,3.0,4.0
1449,2.0,2.0,1.0,3.0,3.0
1450,2.0,3.0,3.0,1.0,3.0
1451,4.0,3.0,2.0,1.0,2.0
1452,3.0,2.0,3.0,1.0,3.0
1453,2.0,3.0,1.0,3.0,1.0
1454,2.0,3.0,4.0,2.0,4.0
1455,*,3.0,2.0,4.0,2.0
1456,3.0,2.0,3.0,2.0,3.0
1457,*,1.0,2.0,3.0,3.0
1458,*,2.0,4.0,2.0,3.0
1459,3.0,2.0,3.0,3.0,2.0
1460,*,2.0,4.0,2.0,3.0
1461,1.0,2.0,3.0,3.0,3.0
1462,2.0,3.0,1.0,3.0,2.0
1463,*,2.0,4.0,3.0,2.0
1464,3.0,3.0,3.0,3.0,1.0
1465,3.0,3.0,3.0,3.0,3.0
1466,2.0,3.0,1.0,3.0,3.0
1467,*,4.0,3.0,2.0,1.0
1468,2.0,1.0,2.0,2.0,3.0
1469,3.0,3.0,3.0,2.0,1.0
1470,3.0,1.0,4.0,3.0,3.0
1471,3.0,1.0,3.0,3.0,1.0
1472,2.0,4.0,2.0,3.0,1.0
1473,4.0,2.0,3.0,3.0,3.0
1474,3.0,3.0,3.0,2.0,1.0
1475,*,*,1.0,1.0,1.0
1476,2.0,3.0,3.0,2.0,1.0
1477,2.0,2.0,3.0,3.0,1.0
1478,3.0,3.0,2.0,3.0,1.0
1479,3.0,2.0,2.0,2.0,3.0
1480,2.0,2.0,1.0,2.0,3.0
1481,1.0,3.0,3.0,2.0,2.0
1482,3.0,3.0,3.0,1.0,2.0
1483,2.0,3.0,2.0,3.0,1.0
1484,3.0,3.0,3.0,2.0,2.0
1485,3.0,3.0,1.0,1.0,3.0
1486,3.0,1.0,3.0,1.0,4.0
1487,3.0,3.0,1.0,1.0,2.0
1488,1.0,3.0,3.0,3.0,2.0
1489,2.0,2.0,2.0,2.0,3.0
1490,2.0,3.0,3.0,2.0,1.0
1491,2.0,2.0,4.0,2.0,2.0
1492,*,*,1.0,3.0,1.0
1493,*,1.0,2.0,3.0,1.0
1494,1.0,2.0,2.0,3.0,3.0
1495,2.0,2.0,2.0,1.0,3.0
1496,2.0,2.0,3.0,2.0,3.0
1497,2.0,2.0,1.0,1.0,3.0
1498,2.0,1.0,3.0,1.0,2.0
1499,2.0,3.0,3.0,2.0,2.0
1500,3.0,2.0,3.0,2.0,2.0
1501,*,2.0,2.0,3.0,4.0
1502,3.0,2.0,1.0,3.0,1.0
1503,*,*,4.0,4.0,2.0
1504,3.0,2.0,2.0,3.0,2.0
1505,3.0,1.0,2.0,3.0,1.0
1506,3.0,2.0,3.0,2.0,2.0
1507,1.0,2.0,2.0,3.0,1.0
1508,2.0,1.0,3.0,1.0,3.0
1509,3.0,3.0,3.0,2.0,1.0
1510,2.0,3.0,4.0,3.0,3.0
1511,1.0,3.0,3.0,3.0,1.0
1512,*,1.0,1.0,1.0,2.0
1513,*,3.0,3.0,2.0,4.0
1514,*,2.0,2.0,4.0,3.0
1515,2.0,2.0,2.0,1.0,2.0
1516,2.0,2.0,1.0,2.0,2.0
1517,2.0,3.0,1.0,1.0,3.0
1518,2.0,3.0,1.0,1.0,1.0
1519,3.0,3.0,3.0,3.0,2.0
1520,3.0,3.0,2.0,3.0,1.0
1521,2.0,3.0,2.0,2.0,4.0
1522,3.0,1.0,1.0,3.0,3.0
1523,2.0,2.0,3.0,3.0,3.0
1524,2.0,1.0,3.0,1.0,2.0
1525,3.0,2.0,2.0,1.0,3.0
1526,*,*,1.0,2.0,2.0
1527,3.0,3.0,3.0,3.0,2.0
1528,*,4.0,2.0,2.0,3.0
1529,2.0,1.0,1.0,3.0,2.0
1530,4.0,2.0,3.0,3.0,2.0
1531,3.0,3.0,3.0,4.0,1.0
1532,1.0,3.0,3.0,2.0,2.0
1533,3.0,3.0,3.0,2.0,1.0
1534,1.0,3.0,3.0,3.0,2.0
1535,3.0,2.0,3.0,2.0,3.0
1536,3.0,3.0,3.0,3.0,2.0
1537,3.0,1.0,4.0,3.0,3.0
1538,1.0,3.0,3.0,2.0,2.0
1539,1.0,3.0,3.0,2.0,3.0
1540,2.0,3.0,1.0,3.0,2.0
1541,4.0,2.0,1.0,2.0,1.0
1542,1.0,3.0,3.0,2.0,3.0
1543,3.0,3.0,3.0,3.0,3.0
1544,*,*,4.0,4.0,2.0
1545,3.0,2.0,2.0,2.0,1.0
1546,1.0,1.0,3.0,2.0,3.0
1547,1.0,2.0,3.0,3.0,4.0
1548,3.0,1.0,2.0,1.0,2.0
1549,2.0,3.0,2.0,2.0,2.0
1550,3.0,2.0,2.0,3.0,3.0
1551,3.0,4.0,3.0,1.0,1.0
1552,2.0,1.0,2.0,3.0,1.0
1553,2.0,2.0,1.0,4.0,3.0
1554,3.0,3.0,3.0,2.0,3.0
1555,2.0,2.0,3.0,3.0,1.0
1556,3.0,3.0,1.0,3.0,3.0
1557,3.0,2.0,1.0,2.0,2.0
1558,1.0,3.0,3.0,2.0,1.0
1559,4.0,1.0,2.0,3.0,3.0
1560,3.0,2.0,3.0,1.0,3.0
1561,2.0,2.0,2.0,1.0,3.0
1562,1.0,2.0,3.0,2.0,3.0
1563,1.0,2.0,3.0,1.0,3.0
1564,2.0,3.0,2.0,3.0,3.0
1565,2.0,3.0,2.0,2.0,3.0
1566,3.0,2.0,1.0,2.0,3.0
1567,2.0,1.0,1.0,3.0,3.0
1568,2.0,3.0,2.0,3.0,4.0
1569,4.0,3.0,3.0,1.0,1.0
1570,2.0,3.0,3.0,3.0,1.0
1571,3.0,4.0,2.0,3.0,3.0
1572,3.0,3.0,2.0,3.0,2.0
1573,3.0,2.0,1.0,3.0,3.0
1574,4.0,2.0,3.0,1.0,2.0
1575,2.0,1.0,3.0,1.0,3.0
1576,1.0,3.0,3.0,4.0,4.0
1577,1.0,3.0,3.0,3.0,3.0
1578,2.0,1.0,3.0,2.0,3.0
1579,2.0,2.0,2.0,3.0,1.0
1580,2.0,3.0,3.0,3.0,3.0
1581,1.0,3.0,1.0,1.0,3.0
1582,3.0,2.0,3.0,4.0,4.0
1583,*,1.0,4.0,4.0,3.0
1584,3.0,3.0,4.0,3.0,2.0
1585,2.0,1.0,1.0,4.0,3.0
1586,3.0,2.0,2.0,3.0,1.0
1587,3.0,2.0,3.0,1.0,2.0
1588,3.0,2.0,3.0,3.0,3.0
1589,2.0,4.0,2.0,3.0,2.0
1590,*,2.0,2.0,2.0,1.0
1591,4.0,3.0,3.0,3.0,2.0
1592,3.0,3.0,1.0,2.0,3.0
1593,*,*,4.0,1.0,4.0
1594,2.0,1.0,2.0,3.0,3.0
1595,2.0,3.0,3.0,1.0,3.0
1596,3.0,3.0,3.0,2.0,3.0
1597,*,4.0,2.0,4.0,2.0
1598,3.0,3.0,2.0,2.0,2.0
1599,3.0,3.0,4.0,3.0,1.0
1600,1.0,1.0,2.0,1.0,1.0
1601,4.0,3.0,3.0,3.0,3.0
1602,2.0,1.0,2.0,2.0,3.0
1603,3.0,2.0,3.0,2.0,4.0
1604,1.0,2.0,3.0,4.0,4.0
1605,4.0,2.0,3.0,4.0,3.0
1606,*,4.0,2.0,2.0,3.0
1607,1.0,3.0,2.0,3.0,2.0
1608,1.0,1.0,3.0,2.0,2.0
1609,*,2.0,4.0,3.0,2.0
1610,1.0,2.0,1.0,2.0,3.0
1611,*,*,4.0,4.0,1.0
1612,*,*,4.0,2.0,3.0
1613,3.0,2.0,3.0,3.0,4.0
1614,3.0,2.0,2.0,2.0,4.0
1615,1.0,2.0,2.0,1.0,3.0
1616,*,3.0,2.0,4.0,1.0
1617,2.0,1.0,3.0,1.0,1.0
1618,2.0,4.0,3.0,2.0,2.0
1619,*,4.0,2.0,1.0,2.0
1620,*,*,4.0,2.0,3.0
1621,2.0,3.0,3.0,3.0,2.0
1622,*,*,4.0,4.0,1.0
1623,3.0,3.0,3.0,1.0,3.0
1624,*,3.0,1.0,4.0,1.0
1625,2.0,3.0,3.0,3.0,2.0
1626,3.0,3.0,2.0,4.0,3.0
1627,2.0,1.0,2.0,2.0,4.0
1628,2.0,3.0,4.0,3.0,3.0
1629,3.0,2.0,2.0,2.0,3.0
1630,4.0,2.0,1.0,2.0,3.0
1631,2.0,4.0,3.0,3.0,2.0
1632,2.0,1.0,3.0,3.0,3.0
1633,3.0,3.0,3.0,1.0,1.0
1634,3.0,3.0,3.0,2.0,2.0
1635,3.0,2.0,4.0,1.0,1.0
1636,3.0,4.0,3.0,2.0,3.0
1637,*,3.0,3.0,3.0,4.0
1638,3.0,3.0,3.0,2.0,1.0
1639,2.0,2.0,3.0,1.0,2.0
1640,4.0,2.0,3.0,3.0,3.0
1641,*,2.0,2.0,1.0,2.0
1642,3.0,3.0,1.0,2.0,1.0
1643,*,3.0,2.0,4.0,2.0
1644,3.0,2.0,1.0,2.0,2.0
1645,3.0,2.0,2.0,3.0,3.0
1646,4.0,2.0,3.0,4.0,3.0
1647,3.0,2.0,3.0,3.0,2.0
1648,*,1.0,4.0,1.0,2.0
1649,2.0,2.0,4.0,2.0,2.0
1650,2.0,1.0,1.0,4.0,3.0
1651,2.0,2.0,3.0,3.0,2.0
1652,1.0,3.0,2.0,1.0,2.0
1653,3.0,3.0,3.0,3.0,3.0
1654,4.0,1.0,3.0,4.0,3.0
1655,1.0,4.0,3.0,1.0,2.0
1656,1.0,2.0,4.0,2.0,4.0
1657,*,3.0,4.0,4.0,3.0
1658,2.0,3.0,3.0,2.0,3.0
1659,4.0,3.0,2.0,2.0,2.0
1660,2.0,3.0,3.0,1.0,3.0
1661,*,3.0,3.0,1.0,2.0
1662,*,3.0,2.0,1.0,3.0
1663,*,1.0,1.0,1.0,3.0
1664,2.0,3.0,2.0,2.0,1.0
1665,2.0,3.0,1.0,1.0,2.0
1666,2.0,3.0,2.0,2.0,2.0
1667,*,3.0,3.0,1.0,1.0
1668,3.0,2.0,2.0,4.0,3.0
1669,3.0,3.0,2.0,3.0,3.0
1670,2.0,3.0,2.0,3.0,2.0
1671,2.0,1.0,1.0,3.0,2.0
1672,1.0,2.0,3.0,3.0,3.0
1673,3.0,2.0,1.0,3.0,3.0
1674,3.0,2.0,2.0,3.0,1.0
1675,*,4.0,4.0,3.0,1.0
1676,2.0,1.0,1.0,1.0,3.0
1677,*,2.0,3.0,4.0,1.0
1678,3.0,2.0,2.0,2.0,1.0
1679,2.0,2.0,3.0,2.0,3.0
1680,*,2.0,1.0,2.0,1.0
1681,*,2.0,2.0,1.0,2.0
1682,3.0,2.0,2.0,1.0,3.0
1683,2.0,2.0,2.0,1.0,1.0
1684,2.0,3.0,2.0,4.0,4.0
1685,1.0,2.0,3.0,3.0,1.0
1686,2.0,2.0,2.0,3.0,1.0
1687,2.0,2.0,3.0,1.0,1.0
1688,3.0,1.0,4.0,3.0,2.0
1689,1.0,1.0,3.0,1.0,4.0
1690,*,2.0,3.0,1.0,1.0
1691,4.0,3.0,1.0,3.0,2.0
1692,2.0,2.0,2.0,2.0,3.0
1693,3.0,3.0,4.0,3.0,3.0
1694,1.0,3.0,3.0,2.0,3.0
1695,*,3.0,3.0,3.0,4.0
1696,*,2.0,2.0,2.0,2.0
1697,2.0,2.0,2.0,3.0,3.0
1698,*,*,4.0,1.0,2.0
1699,1.0,3.0,1.0,3.0,4.0
1700,4.0,2.0,1.0,3.0,3.0
1701,3.0,2.0,1.0,1.0,3.0
1702,2.0,2.0,2.0,3.0,2.0
1703,1.0,2.0,1.0,2.0,3.0
1704,*,1.0,1.0,2.0,2.0
1705,2.0,2.0,2.0,3.0,3.0
1706,*,1.0,1.0,4.0,3.0
1707,2.0,3.0,2.0,2.0,2.0
1708,2.0,1.0,3.0,3.0,2.0
1709,2.0,3.0,3.0,2.0,2.0
1710,2.0,2.0,3.0,2.0,3.0
1711,*,3.0,1.0,4.0,2.0
1712,2.0,3.0,4.0,3.0,3.0
1713,3.0,3.0,4.0,2.0,3.0
1714,2.0,2.0,1.0,3.0,1.0
1715,1.0,2.0,3.0,3.0,2.0
1716,2.0,2.0,2.0,1.0,2.0
1717,3.0,2.0,2.0,2.0,4.0
1718,3.0,3.0,3.0,2.0,3.0
1719,*,3.0,4.0,2.0,2.0
1720,3.0,3.0,3.0,3.0,1.0
1721,*,1.0,2.0,4.0,4.0
1722,2.0,4.0,1.0,1.0,3.0
1723,4.0,2.0,2.0,4.0,2.0
1724,3.0,3.0,2.0,3.0,3.0
1725,3.0,3.0,1.0,3.0,2.0
1726,3.0,1.0,1.0,3.0,1.0
1727,3.0,3.0,1.0,3.0,1.0
1728,1.0,2.0,1.0,3.0,3.0
1729,1.0,2.0,2.0,1.0,3.0
1730,2.0,1.0,2.0,3.0,1.0
1731,3.0,2.0,3.0,3.0,1.0
1732,*,*,4.0,2.0,3.0
1733,*,1.0,2.0,2.0,1.0
1734,*,2.0,3.0,1.0,1.0
1735,1.0,3.0,4.0,3.0,3.0
1736,3.0,1.0,3.0,1.0,2.0
1737,3.0,4.0,3.0,1.0,3.0
1738,2.0,4.0,1.0,3.0,3.0
1739,3.0,2.0,3.0,2.0,3.0
1740,3.0,2.0,1.0,2.0,3.0
1741,3.0,2.0,2.0,4.0,3.0
1742,1.0,3.0,2.0,2.0,3.0
1743,3.0,3.0,2.0,3.0,3.0
1744,*,*,4.0,1.0,2.0
1745,*,*,4.0,1.0,2.0
1746,1.0,3.0,3.0,3.0,3.0
1747,3.0,3.0,3.0,2.0,3.0
1748,*,1.0,1.0,4.0,2.0
1749,*,3.0,1.0,2.0,2.0
1750,3.0,1.0,3.0,2.0,3.0
1751,*,4.0,3.0,3.0,3.0
1752,1.0,4.0,3.0,4.0,3.0
1753,1.0,3.0,1.0,3.0,3.0
1754,3.0,2.0,2.0,3.0,3.0
1755,4.0,3.0,2.0,2.0,1.0
1756,2.0,1.0,1.0,3.0,3.0
1757,3.0,3.0,3.0,2.0,1.0
1758,3.0,3.0,1.0,3.0,2.0
1759,*,*,4.0,4.0,1.0
1760,2.0,3.0,3.0,4.0,3.0
1761,3.0,1.0,1.0,3.0,1.0
1762,3.0,3.0,3.0,3.0,2.0
1763,3.0,4.0,2.0,3.0,3.0
1764,*,1.0,1.0,2.0,2.0
1765,3.0,3.0,2.0,3.0,2.0
1766,*,1.0,2.0,1.0,3.0
1767,1.0,3.0,1.0,3.0,2.0
1768,3.0,1.0,3.0,3.0,2.0
1769,*,2.0,4.0,4.0,3.0
1770,3.0,4.0,3.0,3.0,2.0
1771,*,2.0,2.0,3.0,4.0
1772,3.0,3.0,2.0,3.0,2.0
1773,2.0,3.0,3.0,4.0,2.0
1774,*,*,1.0,3.0,1.0
1775,3.0,3.0,2.0,3.0,3.0
1776,1.0,3.0,4.0,3.0,2.0
1777,3.0,3.0,3.0,2.0,2.0
1778,2.0,2.0,4.0,3.0,3.0
1779,4.0,1.0,3.0,3.0,3.0
1780,2.0,1.0,2.0,3.0,3.0
1781,2.0,3.0,1.0,3.0,1.0
1782,*,4.0,3.0,3.0,3.0
1783,3.0,3.0,2.0,3.0,3.0
1784,3.0,3.0,3.0,3.0,3.0
1785,1.0,3.0,4.0,3.0,2.0
1786,1.0,3.0,3.0,2.0,4.0
1787,2.0,2.0,3.0,1.0,2.0
1788,1.0,3.0,3.0,1.0,2.0
1789,3.0,1.0,2.0,2.0,3.0
1790,3.0,3.0,3.0,3.0,1.0
1791,2.0,3.0,2.0,1.0,1.0
1792,3.0,2.0,3.0,1.0,2.0
1793,2.0,2.0,4.0,2.0,2.0
1794,*,4.0,3.0,3.0,3.0
1795,3.0,3.0,3.0,2.0,3.0
1796,2.0,2.0,3.0,2.0,3.0
1797,3.0,1.0,3.0,2.0,1.0
1798,3.0,1.0,1.0,2.0,3.0
1799,3.0,2.0,3.0,3.0,2.0
1800,3.0,4.0,2.0,3.0,3.0
1801,3.0,3.0,2.0,3.0,2.0
1802,1.0,3.0,3.0,2.0,3.0
1803,*,4.0,1.0,3.0,2.0
1804,3.0,2.0,1.0,4.0,1.0
1805,3.0,2.0,1.0,1.0,3.0
1806,2.0,3.0,2.0,3.0,2.0
1807,2.0,1.0,1.0,3.0,2.0
1808,1.0,3.0,3.0,2.0,2.0
1809,4.0,3.0,3.0,3.0,3.0
1810,3.0,3.0,3.0,3.0,3.0
1811,3.0,3.0,2.0,3.0,3.0
1812,3.0,3.0,4.0,1.0,2.0
1813,3.0,2.0,1.0,2.0,2.0
1814,1.0,2.0,2.0,3.0,1.0
1815,3.0,2.0,1.0,2.0,2.0
1816,2.0,3.0,2.0,3.0,2.0
1817,3.0,3.0,4.0,2.0,4.0
1818,3.0,3.0,3.0,3.0,3.0
1819,*,3.0,1.0,3.0,1.0
1820,*,3.0,1.0,1.0,1.0
1821,3.0,3.0,3.0,3.0,3.0
1822,2.0,3.0,2.0,3.0,3.0
1823,3.0,2.0,2.0,2.0,1.0
1824,3.0,4.0,2.0,4.0,2.0
1825,2.0,1.0,3.0,4.0,2.0
1826,4.0,3.0,3.0,3.0,2.0
1827,2.0,3.0,3.0,2.0,4.0
1828,2.0,2.0,3.0,3.0,2.0
1829,2.0,4.0,3.0,1.0,3.0
1830,2.0,3.0,2.0,1.0,3.0
1831,1.0,3.0,3.0,2.0,3.0
1832,2.0,1.0,3.0,1.0,1.0
1833,2.0,2.0,3.0,2.0,3.0
1834,2.0,2.0,2.0,2.0,2.0
1835,*,4.0,2.0,2.0,2.0
1836,*,3.0,2.0,4.0,2.0
1837,1.0,3.0,3.0,2.0,3.0
1838,*,1.0,2.0,2.0,1.0
1839,*,3.0,3.0,3.0,4.0
1840,3.0,1.0,3.0,2.0,2.0
1841,1.0,3.0,2.0,3.0,3.0
1842,4.0,3.0,3.0,1.0,3.0
1843,*,2.0,4.0,4.0,3.0
1844,3.0,2.0,3.0,3.0,1.0
1845,3.0,2.0,1.0,3.0,3.0
1846,1.0,3.0,2.0,3.0,1.0
1847,3.0,2.0,3.0,3.0,3.0
1848,4.0,3.0,2.0,2.0,1.0
1849,*,3.0,4.0,2.0,1.0
1850,*,2.0,2.0,3.0,2.0
1851,2.0,3.0,3.0,1.0,3.0
1852,1.0,3.0,1.0,3.0,4.0
1853,*,2.0,2.0,4.0,2.0
1854,2.0,1.0,3.0,3.0,2.0
1855,3.0,1.0,3.0,3.0,4.0
1856,3.0,3.0,3.0,2.0,3.0
1857,*,3.0,3.0,2.0,4.0
1858,3.0,1.0,3.0,2.0,3.0
1859,*,*,1.0,1.0,4.0
1860,*,1.0,4.0,3.0,2.0
1861,2.0,1.0,3.0,2.0,2.0
1862,2.0,2.0,3.0,2.0,2.0
1863,*,1.0,1.0,2.0,3.0
1864,2.0,4.0,2.0,1.0,3.0
1865,*,3.0,4.0,2.0,3.0
1866,3.0,4.0,3.0,1.0,3.0
1867,2.0,2.0,3.0,3.0,4.0
1868,3.0,3.0,3.0,3.0,3.0
1869,2.0,4.0,3.0,3.0,1.0
1870,*,*,4.0,3.0,4.0
1871,3.0,3.0,2.0,1.0,2.0
1872,3.0,2.0,3.0,2.0,3.0
1873,1.0,3.0,2.0,1.0,2.0
1874,1.0,1.0,3.0,1.0,1.0
1875,2.0,3.0,3.0,3.0,3.0
1876,3.0,3.0,2.0,3.0,2.0
1877,*,3.0,1.0,3.0,3.0
1878,1.0,3.0,2.0,3.0,3.0
1879,1.0,2.0,2.0,1.0,3.0
1880,3.0,4.0,3.0,2.0,3.0
1881,*,1.0,2.0,4.0,1.0
1882,1.0,3.0,2.0,2.0,4.0
1883,4.0,1.0,2.0,3.0,2.0
1884,3.0,3.0,3.0,2.0,2.0
1885,1.0,3.0,3.0,4.0,4.0
1886,*,2.0,3.0,2.0,1.0
1887,2.0,4.0,3.0,1.0,2.0
1888,1.0,3.0,3.0,2.0,2.0
1889,3.0,1.0,3.0,4.0,2.0
1890,1.0,3.0,1.0,2.0,3.0
1891,3.0,3.0,2.0,2.0,3.0
1892,3.0,1.0,3.0,2.0,3.0
1893,2.0,2.0,3.0,2.0,4.0
1894,3.0,3.0,2.0,2.0,2.0
1895,*,3.0,2.0,4.0,2.0
1896,2.0,4.0,3.0,1.0,3.0
1897,1.0,3.0,2.0,3.0,2.0
1898,3.0,1.0,1.0,4.0,2.0
1899,*,*,1.0,2.0,4.0
